,FR_FR,FR_BR,NS_FR,BR_FR,FR_NS,FR_BR,NS_FR,FR_BR,BR_NS,NS_NS,BR_BR,NS_FR,NS_FR,NS_NS,FR_FR,BR_BR,BR_NS,FR_FR,BR_FR,BR_BR,FR_BR,NS_BR,BR_BR,FR_FR,BR_FR,BR_FR,BR_NS,FR_BR,FR_BR,FR_FR,NS_BR,BR_FR,NS_BR,BR_BR,BR_FR,NS_BR,FR_FR,NS_NS,BR_BR,NS_NS,pval.Source1,padj.Source1,pval.Source2,padj.Source2,pval.Source3,padj.Source3
isogroup267941,1.84282885298818,1.67988797493377,1.50149672061313,1.57846199332953,2.0556417221591,1.36870237185005,1.3218181120211,1.69809906772848,1.77781893277514,2.25697151914896,1.42866494529463,2.0717601334998,1.68509193688342,1.69267648359844,1.72624362345541,1.68140906741901,2.06857860182256,1.62217568912114,1.73436744627576,1.76233253963302,1.66010103432489,1.85329258674716,2.64250126972843,1.87352626491751,1.53536273197094,2.08408047796058,1.45252562842175,1.34213450262075,2.09843612819819,2.05481204670744,1.52215468206452,1.63439196201256,1.65420870326518,1.62843578917404,2.33137204575989,1.56735713943756,1.7393228477582,1.42191324909242,1.63785914964393,1.31052709677298,0.419058514153044,NA,0.21522959872795,NA,0.667388037351437,NA
isogroup268363,1.52623659944243,2.07316691776863,1.92098225945032,1.70461748868365,1.40915252138989,1.9798610606205,1.76825578674509,1.97002327204712,1.76494541474564,1.45182825659439,1.75654886833536,1.8276063697624,1.53883708328617,1.52347609881558,1.86319643157768,1.88603904493065,1.5203276512489,1.45980703472021,1.7234220231067,1.8817450762877,1.64705732730855,1.1834807202407,1.40859494043411,2.2519354602016,1.52352856635117,1.71010572790377,1.94210471927242,2.0548106877443,1.5036856208798,1.89919279926286,1.81147996845377,2.1360640532423,1.64122043666328,1.50278840775293,1.497372813159,1.41008089486543,1.94928168934209,1.58480110492399,1.79284756337417,1.85779812672247,0.135998588889571,NA,0.454350859807875,NA,0.388628352644057,NA
isogroup269574,1.36165914402457,1.95578384151822,2.05129760885606,2.17570935230001,1.41358024118112,1.04599203472299,1.77286401796493,1.36356699185927,1.42759824361335,1.96376253562799,1.91493895392709,1.95200928554907,1.80450042217724,1.83186107764737,1.71853587470233,1.67486257712263,1.89356148753801,1.75588943221714,1.72759247896125,2.23285400123894,1.65196837416089,1.36945576328156,2.04677896512242,2.13564677281061,1.83192400913395,1.57657029066883,1.25301850969281,1.50067117259547,1.88012803528419,1.75169612057164,1.67074117923286,1.76902702925138,1.6461061330002,1.62212396062811,2.02746340613367,1.82468810581485,1.33961934998541,1.41413214830294,2.10129326802755,1.68831289505993,0.175806130640856,NA,0.756453241178179,NA,0.0706497512409088,NA
isogroup269659,1.53864543509539,2.08237153842176,1.65573935379144,1.71604180929006,1.59693569443288,1.37004595903769,1.48619194672387,1.37209245666965,2.0749656824787,1.27250944423741,1.76910783516334,2.07023110486644,1.68518560055155,1.83899848125562,1.56624025333174,2.2562286261773,1.72385427312201,1.76298347233248,1.73426676242809,1.76211166977012,2.13735533811418,1.70536257669862,1.59630426617666,2.01199380335684,1.97563635276125,2.1881395915575,1.63191016163201,1.66285065778844,1.22085961138752,2.18627161507788,1.82338495527101,1.48294764382362,1.47302924223934,1.83867057146307,1.51102821493504,1.95036621069966,1.6174893418374,1.91301257038442,1.45862746829508,1.87088976818508,0.875381419925229,NA,0.626142982181142,NA,0.490880201571324,NA
isogroup270852,2.10750900967232,1.22868843983342,1.6546084518913,1.43004533853358,1.42035801935037,1.64250901908913,1.32090672715479,1.37008287364236,2.20990761856194,2.25584841450826,1.60381860691266,2.17629848751503,1.92900917890897,1.69169231328167,2.14536663992553,1.79192854652001,1.72286090971388,1.30791945353724,1.61156562201258,1.62042984283653,1.28171598244506,1.54588758708733,2.05374972927777,1.56278459932656,1.69175052654872,1.58269401085982,1.63068521721147,1.80604047065042,2.09745201986008,1.75852782512863,2.20486998490643,1.63344768309734,1.98174868484605,1.51160830748523,1.69641748496961,2.35985340785987,1.4854461900464,1.91271297351676,1.80489801007989,1.69554555285078,0.0462730500035681,NA,0.102052355689281,NA,0.642058852164822,NA
isogroup271947,2.22303830965432,2.01996353253997,1.79376006976751,1.57316849622607,1.90716477176732,1.63828686766884,1.63248008918596,1.53456675843804,1.77191770306901,2.25095250801015,2.43734675812022,1.70590799250067,1.80634906964093,1.68703145739397,1.56004213381397,1.43037869587352,1.52741358122002,1.61674644303695,1.72932036383505,2.01159691466237,1.65401408935935,1.69969801087763,1.75371487329736,1.71826281132179,2.33162396622631,1.43033638005921,1.44649123419404,1.93620675826651,1.04984297961143,1.41488239369197,1.95417402343796,1.90351634770722,1.81808972592073,2.02095434285365,1.30484722705444,2.05801701200805,1.02898421382999,1.22837222587693,1.95695334980548,1.69041949840227,0.261188371538698,NA,0.95738986710767,NA,0.242509512868158,NA
isogroup35412,1.70004463711931,1.96350876169944,1.80297464430202,1.58317786064747,1.91636428220882,1.88602543332795,1.9161391323908,1.70239477172488,1.78189638409012,1.47003354849949,1.77344907966801,1.71518768355533,1.81496329529638,1.69698885733661,1.57078775779913,1.89994685689729,1.72857453567455,1.47630162936198,1.61681702946106,2.01945307744592,1.99321715499658,1.99417264543522,1.42644419936374,1.56876083118043,1.84311893582287,1.58829807077043,1.95873469469351,2.069989965351,1.89003100051602,1.9155963042095,1.52728039553971,1.7801538338637,1.47791548399167,1.74065412458063,1.87630126618894,1.42625694957082,1.62146581593347,1.42755975502065,1.80996893521954,1.8753272417286,0.385318979405559,NA,0.522505929751267,NA,0.781416021495236,NA
isogroup44443,1.53096314485135,1.67454847903647,1.49458978577889,1.83745117437653,1.7525828807109,1.76047804612068,1.63094447661839,1.53309387998318,1.77004779459456,1.80622925398577,2.05816125584048,1.95196553866981,1.54315590914197,1.35967151125552,1.71874467288518,1.55641140620306,1.71573842913768,2.0104289310874,1.94850033177994,1.46353586112554,1.65223704720522,1.6979950645218,1.41346227422464,1.55648018577063,1.83202676784785,1.71467593702374,1.79126400428859,1.50106213056897,2.36339248788449,1.41345808245714,1.67098778253424,1.90154750929061,1.4647332938438,1.38279681872787,2.02744338450387,1.69728086103635,2.23881907256857,1.90586489772776,1.63012459564122,2.17879724487024,0.412969727371302,NA,0.692527538428808,NA,0.628379345340712,NA
isogroup52375,1.66507312204536,2.11268889994814,2.02745385229978,1.55001074714003,2.15438515870038,1.48388811410966,1.60833654275689,1.50987913049473,2.04305717636307,1.4322719086796,1.21072929140831,1.8103672058918,1.37786522633501,1.33749915060088,1.18189079345324,1.76581303335338,1.49966462948537,1.86498856527007,1.45573307932648,1.44165656330379,2.10428763285668,1.67454343371154,1.56437633841978,1.69283964046984,2.07228994545246,2.05301417452755,1.76668615104633,1.77674049204944,1.85878522939562,1.88022671752631,1.64786831803784,1.29160071447244,2.09666877041833,1.71096720989193,1.66382272729431,1.39360488076717,2.125414776374,1.56560733386232,1.60537295175364,1.66296737567462,0.150642157209302,NA,0.850419710132926,NA,0.163285708740367,NA
isogroup53525,2.08203872590064,1.40551747484069,1.47432025802923,2.05237602978583,1.20423536369752,2.16588891420277,2.0114902297131,1.51252519009847,1.40620913112769,1.43478456764471,1.39952456054631,1.68565502978414,1.90502124522494,1.33849163934373,1.8486322792338,1.97206442969265,1.5028791842146,1.73709550421868,1.45724386284129,1.44350248764968,2.24997299518912,1.5190531632532,1.20375267401099,1.53572618913146,1.94998065630596,1.4093839252517,1.42299223016865,1.48074281596121,1.86263363139522,1.56748312960919,1.49469036695511,2.12345358822447,1.79526196254824,2.00278266829106,2.0068315182821,1.6786553206462,2.60623797448816,1.73286291570446,1.60876775842994,1.66669950414175,0.460512236508057,NA,0.996083627109291,NA,0.407668595824152,NA
isogroup113898,1.53152847854529,1.82270577726044,1.92682635191377,1.70983183306695,2.04854395354219,1.50498042102623,1.63155995787139,1.83864062770691,1.77083695127194,1.45747598711315,1.59795350160074,1.95287517932251,1.92359315395622,1.96976776542754,2.00879729175882,1.89133000982635,2.06103486416237,1.46474002342402,1.60660178803637,1.4640019674552,1.47051372768717,1.69869782377001,1.413989737539,2.00618585020852,1.36016080361458,1.7153453624933,1.94832647283007,1.93507174783998,1.50831180271903,1.75264866866298,2.51383454025458,1.62800929662404,1.27116654441701,1.25018142500795,2.0284602548386,1.82554977186785,1.61125172101874,1.75403906575741,1.63082246258435,1.68932609651277,0.61565513031515,NA,0.228508358989476,NA,0.477765878746814,NA
isogroup115395,1.36483047333939,1.51232837813006,1.92865882007222,1.09914770989951,2.1835230591484,1.63931408631561,2.03240347109903,1.36674060532216,1.43085125755129,1.96671832670155,1.60011654821311,1.95460767537996,1.92532080320897,1.53088008624079,1.72151420533299,1.55871555367618,1.71877535284272,1.13105639536071,1.95104107063491,1.61703787792133,1.47281644059847,1.70072990350694,2.04959140530181,1.55922213218143,1.36239280527122,2.37851997316174,1.62689383641515,1.65821781461182,1.99138946823468,2.42380578752516,1.35061282128418,1.90424135040491,1.81904887171951,2.18769483570085,1.50560704047511,1.94666317689944,1.95648450289145,2.05122109894335,1.63300457665196,1.50484390274095,0.451414922021981,NA,0.557629560586371,NA,0.836802104486692,NA
isogroup115720,1.8201856765624,1.58288504534749,1.47870644222395,1.82328296192653,1.57270373308017,1.86258364137663,1.61565424593113,1.34739570749948,1.41092845658994,1.43957784435881,1.58082230891652,2.34923727627827,2.12431617357488,2.08250387694729,1.99302870760846,2.23882794701434,1.87700228295444,2.22028704359724,1.71396928918065,1.28536590277807,2.25440860193464,1.83055373910794,1.5720774612319,1.54024599386753,1.6698652888918,1.56186041744823,1.60738721354318,1.48514288900838,1.35052228668118,1.39646089649649,1.93751993973661,1.75436725189741,1.44737067847885,1.36859014217287,1.48497776968653,1.39889330842761,1.83338688521597,1.73737695849908,2.0860318122732,1.48422204074302,0.616020439602767,NA,0.437749810377954,NA,0.78417798948318,NA
isogroup119831,1.49929647236177,1.48637270463779,1.29689391919519,1.93097006669634,1.72164605917133,1.85001217659287,1.74419094845961,1.94695952193423,2.73596182967213,1.22837158598884,1.38761257602357,1.80489718835821,1.77735888548126,1.49655095098075,1.3534795423775,1.86550802623292,1.68213721411355,1.26990600175748,1.5782216755636,1.8589189673432,1.43564590869929,1.33685512543102,2.01811664828472,1.35169697490712,1.32674476519263,1.81588683621932,2.06427673653561,1.62540253701104,1.73721684736994,1.72094976151145,1.31511615731758,1.99854487653773,1.78461756444161,1.22058276529811,1.99675831040207,1.79743019723525,2.12561076639015,1.72232663537722,1.59747745265755,1.83124452760397,0.495530687200539,NA,0.05933409560169,NA,0.213656508723156,NA
isogroup155901,1.84708479409359,1.33452942661378,2.3936798649905,2.18674136982729,2.0597019416225,2.09745275697049,1.64242433424056,1.37606721644569,2.34068777288248,2.26083918052487,1.77390836150241,1.43145674840672,1.55408406448633,1.98062216689723,1.88023824641045,2.09163235036377,1.53900444019093,2.13704850290089,1.34668809202255,1.89796583944696,1.66498063525219,1.85755432024898,1.60079821864788,1.56855389670133,1.69723445972555,1.44033592679407,1.45764398062744,1.81126297154435,1.51857697994116,1.76410563646257,1.35984392730389,2.36392022243184,1.47756406322209,1.516565867307,1.5157633702101,1.70832307405028,1.621271323114,1.23970062895205,1.81054621568418,1.70155507818641,0.730357451664576,NA,0.533673368988723,NA,0.783328788493928,NA
isogroup162201,1.67831010966405,1.81440185039567,2.46957673805187,1.56223323424464,1.40331151682097,1.86704440085352,1.62111311682639,1.96518124143093,1.75957177032939,1.4459049216838,1.90466155861857,1.55775162990924,1.79530982368225,1.82198154764379,1.70850659572765,1.66629145550138,1.51425946668483,1.87790475093735,1.71876555182214,1.99988526025227,1.81192365489021,1.52939979905321,2.03650779157179,1.54611703986975,1.51803134908068,1.41947159286546,1.78068937262138,1.92438839624107,1.35637095794692,2.03650167713729,1.50497474356857,1.61758369200255,1.63553526467835,1.72228189173237,1.67834910781169,1.81540381848011,1.60166146953691,1.57921033383354,1.78743395292673,1.49059833482831,0.933414625358736,NA,0.852918013152856,NA,0.914172821664208,NA
isogroup166823,2.09359124210593,1.41618684088989,1.64165971922002,1.56527152008041,1.89797555595401,1.6305963220333,1.89892030741868,2.0964909355411,1.59762787492438,2.10358014016971,1.22555008435098,2.05755145232632,1.67193399136608,1.35265003079539,1.19558355090114,2.16203566827289,2.05237216659553,1.74938436224091,2.04259489538638,1.29487545345519,1.64477208850802,1.53266423435145,1.74472310342983,1.5494025091858,1.96198118670017,1.70814140335276,1.61667417373958,1.79283934121097,1.98241686218903,1.4061828584622,1.80951134776395,1.62067888374701,1.63893755956424,1.92249260354038,1.68181015699729,2.04924333937415,1.84061615181439,1.74610177997489,1.44292186180059,1.29487608813943,0.802998164302301,NA,0.864311349887406,NA,0.92638823771952,NA
isogroup175693,1.84153473782835,2.02248603972183,1.65484350035958,1.84332988621879,1.75918135355461,2.09187634632605,2.03546902422464,1.69722386159652,1.43514282185078,1.2713321887511,1.92138702327453,1.71036470075468,1.68435359743261,1.69182009635247,2.01394006542694,1.89590438351642,1.72289506787881,1.30906142438545,1.19276356434503,1.89252752326359,1.98831014731482,1.70448128911791,2.18572173049224,1.56323049936177,2.10271577702718,1.72073719056865,1.63094040132053,1.80584816303552,1.77005190863209,1.42053161458428,1.5217726408663,2.45381753368527,1.278148641142,1.73632631100219,1.87101065277126,2.16617543172079,1.1964124491411,1.4216503972852,1.80473596541464,1.50919688894105,0.81126335439411,NA,0.235221012637237,NA,0.299086976742894,NA
isogroup182698,1.53073806692671,1.67454792105969,1.79245776728319,1.83810212926192,1.58909686832706,1.36178284098613,1.63095740903437,1.53287613907776,1.4276399323258,1.80676101668271,1.91582546209946,1.41970645423289,2.23733436464374,2.21835161155408,1.71903567652998,1.67517353393324,2.36264611199225,1.8883173047601,1.0234079756995,1.61440228558127,1.82321726694838,1.69822361010526,1.58846485528214,2.37400208530084,1.68560679989819,1.42855805862016,1.62409820089858,1.8001692946647,2.09245086569513,1.41301770668673,1.67113200300292,2.35462818538541,1.97560728463806,1.24868325189869,1.68967983785307,1.82538523378503,1.7329934341801,1.75365974336458,1.63021553930758,1.50172030763321,0.755952057943438,NA,0.380132758377356,NA,0.56276081305703,NA
isogroup186519,1.96026412228339,1.31527950169323,1.7794919301113,1.94604058594831,2.03521306121567,1.34961198495234,1.76059730176902,1.8252223459438,1.59094612449482,1.44218846064322,1.40676727663275,1.94058135035913,1.91138598844266,1.34545732422635,1.99561063154095,1.54450837791817,2.04665934735684,1.45087766102704,1.93765755462184,1.74281350784805,1.45513783097363,1.6848610833839,1.39899015900317,1.37061426687847,2.08515315215083,1.95224158266954,1.93445166756773,2.04832980742943,1.35266641996092,1.89155324014191,1.50153244322802,1.61449587030988,2.11011685359823,1.8219956038347,1.85040163470189,1.40112626152053,1.72110316142861,1.57586054681137,1.78454214985766,1.48692041125014,0.929581434611381,NA,0.343611898960013,NA,0.360801899180251,NA
isogroup214806,2.01203727562133,1.5427786968606,1.37360149006378,1.4660430394675,1.94672545308287,1.91279699531134,1.8130054716641,2.37323708463131,1.81315636287053,1.68253107450939,1.64164219400826,1.8704861687049,2.06971405946024,1.72724879276675,1.43188263212762,1.71175805179048,2.1036631871255,1.79584530341079,1.87802169768652,1.9253395333304,1.5166995009428,1.88655335355406,2.08716862722614,1.90693750697451,1.57144060792831,2.11301947060731,1.49126030942248,1.69703049008783,1.67891588007731,1.79472199531269,2.11744745489947,1.80912635803008,1.51142359384552,1.86742292431071,1.73539903771429,2.29461629116753,1.64886886541435,1.27434774873887,1.6750360065398,1.9077280154889,0.691125072994412,NA,0.786830144074741,NA,0.882245169926066,NA
isogroup215200,1.85376014061157,1.34107745775308,1.94376632379048,1.85482524174649,2.322866789546,1.65419696314623,1.64949320622474,1.70970993105187,1.44866145900019,1.65781402109921,2.07670775569325,1.43893319610706,1.69591028487337,1.98688752653219,1.73789742048967,1.80249355687843,1.54728635626627,1.63369461952745,1.74458252734555,1.48245520056625,1.84254389319989,1.39002166364117,1.60841494553738,1.88449403590522,1.37970541944654,1.86072884124147,1.46577332900184,1.52027398264692,1.89684378584235,2.32192936655389,2.09658465307226,1.91925506190116,1.83597148723991,1.84847880446345,1.71019585618026,1.84208391940739,1.86340709133347,2.06681881409346,1.47122311388757,1.88339743305459,0.797246546983539,NA,0.467374018159047,NA,0.29652361232123,NA
