	Ssid284.fastq.trim.sam.counts	Ssid401.fastq.trim.sam.counts	Ssid402.fastq.trim.sam.counts	Ssid405.fastq.trim.sam.counts	Ssid409.fastq.trim.sam.counts	Ssid411.fastq.trim.sam.counts	Ssid412.fastq.trim.sam.counts	Ssid413.fastq.trim.sam.counts	Ssid415.fastq.trim.sam.counts	Ssid416.fastq.trim.sam.counts	Ssid417.fastq.trim.sam.counts	Ssid418.fastq.trim.sam.counts	Ssid429.fastq.trim.sam.counts	Ssid430.fastq.trim.sam.counts	Ssid435.fastq.trim.sam.counts	Ssid436.fastq.trim.sam.counts	Ssid438.fastq.trim.sam.counts	Ssid440.fastq.trim.sam.counts	Ssid444.fastq.trim.sam.counts	Ssid445.fastq.trim.sam.counts	Ssid446.fastq.trim.sam.counts	Ssid447.fastq.trim.sam.counts	Ssid450.fastq.trim.sam.counts	Ssid451.fastq.trim.sam.counts	Ssid454.fastq.trim.sam.counts	Ssid455.fastq.trim.sam.counts	Ssid456F.fastq.trim.sam.counts	Ssid457.fastq.trim.sam.counts	Ssid458.fastq.trim.sam.counts	Ssid460.fastq.trim.sam.counts	Ssid461.fastq.trim.sam.counts	Ssid463.fastq.trim.sam.counts	Ssid464.fastq.trim.sam.counts	Ssid467.fastq.trim.sam.counts	Ssid470.fastq.trim.sam.counts	Ssid471.fastq.trim.sam.counts	Ssid472.fastq.trim.sam.counts	Ssid476.fastq.trim.sam.counts	Ssid477.fastq.trim.sam.counts	Ssid495.fastq.trim.sam.counts	Ssid497.fastq.trim.sam.counts	Ssid498.fastq.trim.sam.counts	Ssid499.fastq.trim.sam.counts	Ssid889.fastq.trim.sam.counts	Ssid890.fastq.trim.sam.counts	Ssid891.fastq.trim.sam.counts	Ssid892.fastq.trim.sam.counts	Ssid893.fastq.trim.sam.counts	Ssid919.fastq.trim.sam.counts	Ssid922.fastq.trim.sam.counts	Ssid923.fastq.trim.sam.counts	Ssid924.fastq.trim.sam.counts	Ssid959.fastq.trim.sam.counts	Ssid960.fastq.trim.sam.counts	Ssid961.fastq.trim.sam.counts	Ssid971.fastq.trim.sam.counts	Ssid973.fastq.trim.sam.counts	SsidUNK.fastq.trim.sam.counts	
isogroup53555	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	
isogroup53560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53574	3	2	17	5	5	6	2	5	8	3	2	3	6	6	2	3	4	4	6	6	6	3	7	8	8	5	6	9	2	5	9	11	3	5	3	5	4	1	7	7	5	2	1	4	5	2	4	4	6	2	10	5	4	5	6	5	9	2	
isogroup53576	1	1	3	4	2	0	2	0	0	1	2	1	0	1	0	1	1	0	0	2	0	0	0	0	2	1	1	4	0	0	1	0	0	1	0	0	0	1	2	1	5	0	1	0	3	0	0	1	0	0	0	2	0	0	1	3	1	0	
isogroup53587	3	2	27	6	8	9	14	9	8	5	3	6	6	2	9	5	14	1	6	9	5	4	3	5	5	2	5	5	3	8	10	3	10	2	4	3	10	7	11	11	6	1	4	3	5	2	8	1	2	0	10	14	6	2	3	5	3	6	
isogroup53598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
isogroup53603	16	9	32	12	13	18	19	11	12	12	5	8	17	15	5	14	18	5	11	16	7	5	8	13	15	12	13	17	3	20	12	12	17	5	14	2	18	7	15	16	9	3	10	8	16	1	13	1	2	2	14	11	11	6	9	15	8	9	
isogroup53609	0	0	3	1	0	5	0	2	0	0	0	0	2	0	2	0	1	3	0	1	2	0	2	0	0	0	3	2	2	0	1	2	1	0	2	1	5	2	0	2	5	1	1	2	1	1	1	0	0	0	1	4	2	0	0	2	1	2	
isogroup53639	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53642	2	0	1	1	1	0	1	3	0	0	0	0	1	0	1	0	2	3	0	1	1	0	2	2	0	0	0	1	1	1	0	0	1	1	1	1	3	2	1	0	1	0	0	1	1	1	1	1	2	0	0	0	1	0	0	2	1	1	
isogroup53656	1	0	2	1	1	0	0	1	1	2	1	0	1	0	0	0	0	0	3	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	3	0	0	1	0	0	
isogroup53666	3	1	11	6	5	7	6	4	5	5	1	3	11	4	8	3	4	2	2	9	5	5	2	3	4	3	7	7	1	4	1	4	10	0	2	2	6	1	9	8	2	3	7	2	3	2	6	3	2	0	15	2	5	1	3	2	7	0	
isogroup53669	2	0	8	0	2	3	0	4	1	2	2	0	2	3	4	2	3	3	1	0	3	0	1	0	0	4	0	4	0	1	2	3	0	1	0	1	3	1	5	4	2	0	0	1	3	2	1	1	1	0	1	1	1	1	0	3	1	1	
isogroup53670	1	2	7	2	7	1	1	3	1	2	3	5	4	5	0	2	6	2	0	1	2	2	1	2	2	7	4	0	2	1	2	0	5	0	0	1	3	1	2	2	3	0	3	0	1	2	2	1	0	0	3	2	1	0	0	3	1	4	
isogroup53671	0	0	4	2	1	3	2	1	5	2	1	5	5	2	2	5	4	0	4	2	0	0	0	1	5	1	1	2	0	4	2	0	1	1	1	3	1	5	4	4	0	0	1	3	2	0	2	1	1	0	0	1	0	1	4	1	1	2	
isogroup53674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
isogroup53678	1	0	11	1	3	1	7	6	1	0	2	0	2	2	4	3	8	1	1	2	4	0	3	5	1	4	2	0	2	0	5	0	1	0	5	2	3	2	2	2	3	1	0	3	2	0	2	0	0	0	3	0	3	0	1	1	1	2	
isogroup53690	1	1	7	2	2	5	3	2	3	3	0	2	2	1	0	0	3	1	4	6	2	0	2	2	0	2	0	3	0	2	4	4	0	1	1	2	2	1	2	6	1	1	3	1	1	0	4	2	4	1	2	5	5	0	1	2	1	1	
isogroup53725	5	3	32	7	6	4	13	11	2	2	3	3	9	10	6	3	11	4	11	9	6	0	3	5	6	2	6	11	3	5	6	6	6	3	9	9	11	4	8	5	7	0	7	7	7	0	4	1	2	2	5	5	8	1	3	16	4	3	
isogroup53731	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
isogroup53743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
isogroup53745	0	2	3	1	3	1	0	2	0	1	2	0	1	2	4	0	2	0	0	2	1	0	1	0	0	0	1	3	0	1	2	0	2	1	2	0	1	2	0	2	2	0	0	1	1	0	5	0	0	0	2	2	1	0	0	3	2	3	
isogroup53747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53763	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	1	1	0	0	2	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	
isogroup53772	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	
isogroup53773	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53777	50	24	87	53	47	37	37	28	22	23	22	28	47	42	35	38	51	24	51	59	41	14	19	34	28	40	43	48	12	34	24	43	20	11	65	18	87	20	55	45	27	4	26	20	43	8	28	8	16	7	52	37	40	15	18	47	27	15	
isogroup53783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53789	5	3	16	4	3	6	7	11	3	2	6	2	7	7	2	7	10	4	2	5	5	0	4	2	1	6	5	2	2	3	8	4	4	1	5	3	5	3	5	4	4	3	1	3	9	2	7	0	0	0	4	7	4	3	5	2	3	3	
isogroup538037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
isogroup53811	2	1	30	7	6	9	6	9	9	7	5	4	5	7	4	5	9	3	8	12	5	0	5	5	4	2	5	9	2	9	11	11	4	3	4	3	10	2	8	6	3	1	3	8	9	0	5	1	3	0	11	5	2	1	9	4	7	4	
isogroup53813	2	3	4	8	9	8	6	6	3	3	4	2	5	6	5	5	8	0	4	8	4	3	3	1	3	5	9	7	6	9	7	4	3	1	5	0	4	2	9	3	2	2	2	4	2	0	2	0	1	0	11	5	5	1	5	7	4	2	
isogroup53822	3	0	2	4	2	2	0	1	1	2	0	0	1	3	1	1	4	2	0	3	1	0	4	0	4	2	0	0	1	1	2	1	0	0	0	0	6	0	0	2	1	0	2	2	5	0	2	0	0	0	1	3	1	0	4	2	2	1	
isogroup53825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	
isogroup53828	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53836	0	1	2	2	4	2	4	2	0	3	3	4	3	1	2	3	4	0	1	1	2	1	1	3	2	1	1	5	2	1	3	0	0	1	3	1	3	0	8	2	2	0	0	5	1	0	0	0	1	0	1	6	6	0	2	2	2	0	
isogroup53840	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53844	1	0	2	2	2	0	0	2	0	1	0	0	3	1	0	1	1	0	1	0	1	0	2	0	0	0	0	2	0	1	1	2	0	0	3	0	0	0	6	0	0	0	0	1	3	1	1	1	1	0	2	1	1	0	0	1	0	0	
isogroup53846	1	3	3	1	1	3	1	2	0	2	0	2	3	1	0	0	2	0	2	3	0	0	1	0	0	1	4	1	0	0	3	0	1	0	1	2	2	0	1	2	0	0	0	1	2	0	1	0	0	0	3	0	0	1	0	0	2	0	
isogroup53857	1	0	3	0	2	0	0	1	0	0	1	0	1	0	2	1	1	0	3	0	0	0	1	0	0	0	3	0	1	0	3	1	0	0	0	1	1	0	0	0	1	0	0	0	3	1	0	0	0	0	1	0	0	1	0	1	0	1	
isogroup53861	10	2	17	4	15	9	13	5	7	5	4	8	11	10	9	5	17	6	4	16	7	1	7	9	8	7	7	5	8	8	14	8	9	4	6	9	18	2	12	11	5	6	11	8	3	1	8	3	2	2	10	10	11	1	7	7	8	1	
isogroup53871	12	9	38	14	15	13	18	12	17	9	7	17	20	17	11	19	23	4	10	18	19	6	9	8	10	20	13	12	11	7	9	6	14	3	9	12	19	6	17	17	14	8	7	9	16	4	11	2	11	1	17	11	12	6	11	7	9	6	
isogroup53874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
isogroup53889	2	1	4	1	4	4	3	1	4	2	3	6	8	5	2	5	2	1	4	2	1	0	1	0	2	1	6	3	2	0	2	3	6	2	2	2	5	1	2	5	2	0	5	4	5	0	2	1	1	1	2	3	2	0	1	2	5	2	
isogroup53899	12	5	41	21	2	4	19	12	7	8	13	5	15	9	6	19	19	3	16	10	18	4	13	8	9	10	8	11	11	9	15	12	5	4	18	7	18	6	18	17	18	1	13	5	9	6	7	5	7	2	21	20	10	3	13	11	17	6	
isogroup53904	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	
isogroup53924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53929	10	5	28	9	14	9	11	8	8	10	9	6	7	13	7	7	16	3	10	8	10	2	6	6	8	8	12	11	9	5	11	7	6	3	11	6	22	10	12	13	4	1	5	6	12	2	12	3	1	0	13	8	13	3	5	11	9	6	
isogroup53940	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53942	1	0	4	0	2	0	1	2	1	1	1	2	2	3	2	0	3	2	1	2	3	0	0	2	0	2	5	2	5	0	0	0	2	1	5	0	1	0	3	3	1	3	2	1	0	0	7	1	1	0	2	3	1	0	2	2	3	2	
isogroup53947	0	3	6	5	2	1	0	2	2	0	0	0	3	2	1	1	1	1	0	0	0	0	2	0	1	2	0	4	1	1	1	0	0	0	0	0	2	0	0	0	1	0	1	1	1	0	2	0	1	0	2	4	5	0	0	1	2	1	
isogroup53950	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
isogroup53973	0	0	1	1	1	0	3	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	
isogroup53984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup53985	7	6	30	18	20	10	16	12	12	9	8	3	15	21	6	10	19	6	11	18	11	1	9	10	9	6	12	13	8	9	9	15	9	4	14	9	21	7	14	20	9	0	9	6	19	5	16	8	9	0	13	14	25	1	9	23	11	6	
isogroup53993	1	0	1	4	1	2	1	1	1	1	2	1	1	3	2	1	0	0	1	1	1	4	2	0	3	3	0	2	0	2	3	1	4	0	2	2	2	1	3	4	0	2	0	0	1	1	0	1	2	0	1	1	1	0	1	1	0	1	
isogroup53994	3	2	2	1	3	1	5	3	0	1	4	1	3	3	2	1	2	2	4	2	5	0	1	2	0	3	1	6	1	3	2	2	0	0	4	1	1	0	4	5	3	0	1	1	3	1	3	2	0	0	1	5	1	1	1	1	2	1	
isogroup53998	1	5	15	8	10	9	7	4	6	6	1	7	11	5	12	12	13	6	8	10	2	1	3	0	7	10	4	6	0	5	14	8	7	1	12	4	13	3	13	12	4	1	8	4	4	6	11	0	1	1	8	7	6	0	4	6	3	3	
isogroup54002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54004	1	2	10	2	0	1	1	2	1	1	1	1	8	1	4	1	1	1	0	2	2	1	1	0	2	0	1	1	0	8	6	1	3	0	4	1	2	1	3	3	3	0	1	3	3	0	6	1	0	0	2	1	2	0	4	4	0	0	
isogroup54013	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54026	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54034	2	0	20	7	6	7	8	9	5	4	5	1	8	12	3	5	3	3	11	7	12	0	2	9	3	6	10	4	10	7	4	5	7	1	5	2	10	3	7	5	5	1	1	5	10	1	6	1	4	0	7	9	6	0	3	5	6	6	
isogroup54040	6	3	11	4	9	8	4	3	5	7	3	8	7	12	3	6	6	3	5	10	5	0	4	7	6	8	7	10	3	4	6	5	9	1	11	3	9	2	5	10	1	1	4	2	6	1	9	2	2	0	4	4	4	1	4	8	1	2	
isogroup54049	0	0	1	1	2	2	1	5	5	2	0	0	1	0	0	0	1	1	1	1	0	0	2	1	2	1	0	1	2	0	0	1	1	1	0	0	0	1	2	2	1	1	2	1	0	0	2	0	0	0	0	2	0	2	2	2	1	0	
isogroup54050	3	2	10	6	3	0	8	4	2	6	4	4	11	9	3	3	8	3	2	7	3	1	6	4	3	1	4	3	3	5	4	6	5	0	1	4	7	7	11	10	12	2	4	7	6	1	8	2	1	0	9	8	4	2	1	5	1	5	
isogroup54051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
isogroup54052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54054	0	1	3	1	2	2	2	0	0	1	0	0	0	0	1	0	0	0	3	0	1	0	0	3	0	1	1	0	0	0	1	2	2	0	1	0	3	0	1	2	0	0	1	1	0	0	1	1	0	0	1	2	3	0	1	0	2	1	
isogroup54055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54056	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
isogroup54065	0	0	2	0	1	0	0	1	0	0	0	1	0	2	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	2	2	1	1	0	2	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	2	0	1	0	1	1	
isogroup54071	4	7	23	3	4	7	15	5	2	6	2	2	5	7	8	3	9	5	6	16	4	3	1	8	2	4	8	7	8	6	10	4	6	1	6	1	12	5	7	6	7	2	5	6	8	2	5	1	4	0	12	8	8	1	6	10	4	5	
isogroup54072	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	
isogroup54089	0	3	4	5	6	0	3	4	1	0	4	2	4	3	1	2	10	2	1	1	2	0	3	1	0	1	1	2	0	6	5	1	3	0	4	0	5	2	0	3	5	0	5	3	4	0	3	1	1	0	2	1	3	0	0	3	1	0	
isogroup54102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54105	11	4	25	21	14	16	13	10	7	1	7	4	16	18	8	13	12	5	9	16	10	8	7	16	3	12	14	10	11	5	16	9	10	3	12	11	23	8	27	11	9	6	3	14	20	5	8	8	7	0	11	13	15	5	10	20	12	16	
isogroup54114	4	1	6	3	3	2	1	4	1	1	1	0	1	0	0	1	2	2	3	1	3	2	2	1	2	0	2	1	5	0	2	1	4	0	2	0	2	1	0	3	0	1	1	1	0	0	2	1	1	0	3	1	3	1	4	0	0	2	
isogroup54115	0	0	1	0	0	2	1	0	1	0	0	3	2	2	0	1	1	0	0	2	0	1	0	0	1	0	1	2	0	0	1	2	1	0	1	1	1	0	1	2	0	1	1	0	0	1	0	1	0	1	4	1	1	0	0	0	1	0	
isogroup54117	1	0	6	2	4	0	1	0	6	3	1	0	2	4	2	0	1	3	2	1	2	0	4	1	3	1	2	2	1	1	2	2	1	0	4	5	4	0	2	2	2	0	1	1	2	0	4	0	1	0	3	4	3	0	0	4	0	1	
isogroup54121	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
isogroup54146	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54149	0	0	2	0	0	0	0	1	0	0	2	2	1	1	1	0	3	0	1	2	1	1	0	1	2	1	0	0	1	0	1	1	3	0	6	1	2	1	3	3	1	1	2	2	1	0	0	0	0	0	2	0	0	2	2	6	1	0	
isogroup54163	2	3	7	1	6	6	8	2	5	2	4	2	8	5	4	7	11	1	17	4	2	1	5	3	1	4	7	8	2	4	5	5	2	0	4	1	4	5	1	4	2	1	5	4	4	0	2	2	2	0	7	11	0	1	0	1	4	1	
isogroup54166	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
isogroup54173	0	0	1	0	2	0	0	2	0	0	0	1	1	0	1	0	1	0	1	0	2	1	1	1	3	2	1	1	1	1	0	4	1	3	1	1	3	0	1	2	0	0	0	1	0	2	2	0	0	0	1	0	0	0	0	1	1	0	
isogroup54174	1	2	7	1	2	5	5	3	2	1	1	6	2	1	0	0	1	1	1	3	1	3	1	0	1	3	2	1	3	4	3	4	2	1	0	0	2	0	1	5	3	2	3	2	0	3	2	2	0	0	4	0	2	4	2	1	0	2	
isogroup54178	2	2	7	1	3	1	5	6	0	3	2	2	3	4	5	3	13	0	3	3	6	3	0	5	3	0	3	1	2	3	3	2	3	1	3	3	6	1	5	8	2	0	3	3	0	0	5	1	2	0	7	6	7	0	2	5	6	7	
isogroup54184	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
isogroup54187	4	0	10	2	6	3	3	1	1	2	1	1	2	5	2	3	3	1	3	3	4	1	1	2	0	2	1	1	1	3	2	3	3	0	4	0	3	1	7	4	3	1	4	1	2	1	3	0	1	0	3	1	3	0	1	4	6	2	
isogroup54195	1	1	3	0	1	3	0	1	0	1	0	2	3	1	1	3	1	0	2	3	0	1	1	0	1	3	1	2	0	2	3	1	1	0	3	0	1	1	0	0	1	0	1	2	0	0	0	1	0	0	2	2	0	0	1	1	0	0	
isogroup54196	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	1	0	0	0	0	0	
isogroup54198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
isogroup54203	0	0	2	4	2	0	0	1	1	1	1	0	1	1	0	0	1	0	1	2	1	2	0	0	0	3	2	0	0	0	1	0	1	0	0	0	2	2	1	2	1	1	1	1	1	2	1	3	0	0	0	0	3	0	1	0	0	0	
isogroup54208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	
isogroup54210	1	2	5	4	0	1	3	1	2	0	2	1	2	0	1	0	4	2	3	2	0	1	2	1	1	3	3	4	2	1	5	0	3	0	2	0	2	1	1	5	3	0	0	1	0	0	0	0	0	0	4	3	1	1	1	3	1	0	
isogroup54218	0	0	10	1	7	0	4	1	3	2	3	0	3	2	0	3	2	2	1	3	0	0	1	4	4	4	3	5	3	4	9	1	7	1	5	2	4	2	2	0	0	0	5	0	7	0	2	0	1	0	5	4	2	0	2	1	4	2	
isogroup54228	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
isogroup54230	1	4	2	1	2	0	0	1	1	0	2	1	0	0	0	1	0	0	1	2	1	1	2	0	1	1	0	2	0	2	3	1	2	1	0	0	2	0	0	2	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	
isogroup54234	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	
isogroup54248	2	1	9	4	3	5	4	1	2	0	1	3	1	6	0	3	1	3	4	5	3	3	5	1	2	1	1	0	2	1	4	1	1	1	1	1	2	2	3	2	0	0	1	0	2	0	1	2	1	0	2	3	4	1	1	2	2	2	
isogroup54253	0	0	2	1	2	0	0	0	1	0	0	2	3	0	1	0	2	0	0	1	0	0	1	0	0	0	0	1	2	0	3	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	11	0	0	0	0	0	0	2	0	
isogroup54256	1	1	3	2	1	0	1	3	0	2	2	0	0	2	0	0	0	0	1	1	0	1	0	1	0	0	0	1	3	0	2	0	1	0	1	1	0	0	0	4	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	2	0	
